transaction_id,customer_id,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,transaction_type,location,device,is_foreign,is_high_risk_country,is_fraud
T9937,C226,43111,18537,0,39367,82478,CASH_OUT,Nigeria,Laptop,0,0,0
T9938,C215,31763,4827,0,40040,71803,CASH_OUT,India,ATM,0,0,0
T9939,C124,32784,3297,0,20943,53727,TRANSFER,India,Tablet,1,1,1
T9940,C361,42392,27837,0,46211,88603,TRANSFER,USA,ATM,1,0,0
T9941,C434,40777,18327,0,39542,80319,CASH_OUT,Nigeria,Mobile,0,0,0
T9942,C214,42299,24169,0,39273,81572,CASH_OUT,Russia,Tablet,0,0,0
T9943,C500,18291,12509,0,37613,55904,TRANSFER,Russia,Tablet,1,1,1
T9944,C455,11589,33310,21721,31574,43163,CASH_OUT,China,Laptop,1,1,1
T9945,C466,12818,8552,0,14365,27183,PAYMENT,Nigeria,Laptop,0,0,0
T9946,C173,33433,21782,0,36953,70386,CASH_IN,USA,Tablet,0,1,0
T9947,C378,33840,18767,0,18159,51999,TRANSFER,UK,Tablet,0,1,0
T9948,C457,47969,13792,0,27080,75049,CASH_IN,Russia,Tablet,0,0,0
T9949,C285,11539,3587,0,6529,18068,PAYMENT,Nigeria,ATM,0,1,0
T9950,C343,39460,28744,0,8526,47986,CASH_IN,Russia,ATM,1,0,0
T9951,C254,27338,22464,0,11964,39302,PAYMENT,UK,ATM,1,1,1
T9952,C371,25801,14465,0,6766,32567,CASH_OUT,USA,Tablet,1,0,0
T9953,C150,38318,6883,0,47092,85410,CASH_IN,China,ATM,1,0,0
T9954,C97,22033,8387,0,12852,34885,CASH_OUT,UK,ATM,0,1,0
T9955,C160,41246,43542,2296,47251,88497,TRANSFER,Russia,Laptop,0,1,0
T9956,C355,908,19296,18388,40799,41707,PAYMENT,Nigeria,ATM,0,1,0
T9957,C410,48796,2920,0,2469,51265,PAYMENT,China,Mobile,1,0,0
T9958,C392,15409,49799,34390,20332,35741,PAYMENT,China,Laptop,0,1,0
T9959,C426,42923,42517,0,27382,70305,CASH_IN,India,ATM,1,0,0
T9960,C360,31634,41565,9931,11709,43343,PAYMENT,USA,Laptop,0,0,0
T9961,C286,33916,12879,0,33879,67795,TRANSFER,Nigeria,Mobile,1,0,0
T9962,C314,2568,5604,3036,20763,23331,CASH_OUT,Nigeria,Tablet,1,1,0
T9963,C131,20573,29047,8474,26922,47495,TRANSFER,UK,ATM,1,0,0
T9964,C224,2768,35795,33027,18496,21264,PAYMENT,Russia,Tablet,0,1,0
T9965,C208,35646,20866,0,29012,64658,CASH_OUT,China,Mobile,0,0,0
T9966,C155,35251,1373,0,7435,42686,TRANSFER,Nigeria,Laptop,1,1,1
T9967,C9,35871,36263,392,2429,38300,PAYMENT,China,ATM,1,0,0
T9968,C150,4529,26259,21730,47152,51681,TRANSFER,China,Tablet,1,0,0
T9969,C353,21762,28282,6520,32146,53908,TRANSFER,India,Laptop,1,1,1
T9970,C282,46182,33345,0,34537,80719,CASH_OUT,UK,Tablet,1,0,0
T9971,C445,47139,36526,0,27234,74373,TRANSFER,USA,ATM,1,0,0
T9972,C146,35931,36454,523,48019,83950,PAYMENT,UK,Tablet,1,0,0
T9973,C429,47767,12939,0,38261,86028,CASH_IN,USA,ATM,0,0,0
T9974,C474,47646,10402,0,30841,78487,CASH_OUT,Russia,Mobile,0,0,0
T9975,C426,7366,21205,13839,27393,34759,CASH_IN,China,Tablet,0,1,0
T9976,C57,18416,9701,0,31908,50324,CASH_OUT,USA,Tablet,0,0,0
T9977,C172,17233,49551,32318,38817,56050,PAYMENT,Russia,Mobile,0,1,0
T9978,C196,25208,3540,0,12858,38066,CASH_IN,Russia,ATM,0,0,0
T9979,C367,43910,28449,0,38383,82293,TRANSFER,India,ATM,1,0,0
T9980,C93,17801,39069,21268,1933,19734,PAYMENT,Nigeria,Laptop,1,0,0
T9981,C140,15484,24168,8684,41321,56805,CASH_IN,India,Mobile,0,1,0
T9982,C275,38851,20898,0,30856,69707,CASH_IN,India,ATM,0,1,0
T9983,C176,3620,48702,45082,27552,31172,TRANSFER,UK,Mobile,1,1,0
T9984,C112,36308,13190,0,18361,54669,TRANSFER,UK,Tablet,1,0,0
T9985,C397,13965,27200,13235,17678,31643,CASH_IN,Nigeria,Mobile,1,0,0
T9986,C336,33586,15355,0,2440,36026,CASH_IN,USA,Mobile,0,1,0
T9987,C95,36673,31045,0,7931,44604,TRANSFER,India,Laptop,1,1,1
T9988,C313,12323,25540,13217,39439,51762,TRANSFER,UK,Laptop,0,1,0
T9989,C121,9617,47215,37598,44330,53947,PAYMENT,China,ATM,1,0,0
T9990,C361,19734,12420,0,4771,24505,CASH_OUT,India,Mobile,0,1,0
T9991,C75,39717,41717,2000,22595,62312,TRANSFER,China,Tablet,0,0,0
T9992,C336,1405,15503,14098,24921,26326,PAYMENT,China,Tablet,0,0,0
T9993,C86,24563,15548,0,3912,28475,PAYMENT,UK,Tablet,1,0,0
T9994,C400,2754,31959,29205,16606,19360,CASH_IN,USA,Mobile,0,0,0
T9995,C286,15631,1522,0,31477,47108,PAYMENT,China,Laptop,1,1,1
T9996,C8,42300,4523,0,21103,63403,TRANSFER,Nigeria,Tablet,0,1,0
T9997,C150,34769,34661,0,17208,51977,PAYMENT,Nigeria,Laptop,0,0,0
T9998,C247,42684,47893,5209,4522,47206,CASH_OUT,Russia,Laptop,1,1,1
T9999,C113,48754,26091,0,16887,65641,CASH_OUT,Nigeria,Tablet,1,0,0
T10000,C369,9713,10944,1231,42589,52302,PAYMENT,India,Tablet,1,0,0
T10001,C342,5598,28962,23364,41622,47220,PAYMENT,China,ATM,0,0,0
T10002,C161,39608,20947,0,33948,73556,TRANSFER,USA,ATM,0,1,0
T10003,C367,31390,24682,0,4788,36178,TRANSFER,Nigeria,Tablet,1,0,0
T10004,C409,30809,37085,6276,7976,38785,TRANSFER,USA,Tablet,1,0,0
T10005,C418,30365,6538,0,20864,51229,CASH_IN,India,ATM,1,0,0
T10006,C353,48008,40224,0,34518,82526,CASH_OUT,Russia,Tablet,1,0,0
T10007,C78,22512,29682,7170,40937,63449,TRANSFER,UK,ATM,0,1,0
T10008,C179,46750,24247,0,18621,65371,CASH_IN,China,Tablet,1,1,1
T10009,C322,39496,2153,0,17158,56654,PAYMENT,USA,Tablet,0,0,0
T10010,C29,24781,43416,18635,47913,72694,CASH_IN,India,Tablet,0,0,0
T10011,C266,18652,29363,10711,39991,58643,TRANSFER,India,Mobile,1,1,1
T10012,C282,2886,47838,44952,3723,6609,TRANSFER,Nigeria,ATM,1,0,0
T10013,C42,40799,34764,0,45777,86576,PAYMENT,Nigeria,ATM,0,1,0
T10014,C418,42026,44202,2176,7643,49669,PAYMENT,Nigeria,Tablet,1,1,1
T10015,C458,49316,23184,0,17298,66614,PAYMENT,India,Mobile,1,0,0
T10016,C381,36237,6312,0,28529,64766,PAYMENT,Russia,Tablet,0,0,0
T10017,C432,23651,46999,23348,13646,37297,TRANSFER,India,Laptop,1,1,1
T10018,C176,34665,2642,0,48786,83451,PAYMENT,UK,ATM,0,1,0
T10019,C283,1576,25262,23686,32827,34403,CASH_IN,Russia,Mobile,0,1,0
T10020,C466,32568,19357,0,44826,77394,CASH_IN,Russia,Tablet,0,0,0
T10021,C392,4085,17940,13855,20971,25056,PAYMENT,Nigeria,Mobile,1,1,0
T10022,C97,20719,16839,0,48473,69192,CASH_OUT,UK,Mobile,0,1,0
T10023,C204,11012,6879,0,1095,12107,PAYMENT,Nigeria,Laptop,0,1,0
T10024,C235,29283,19325,0,6050,35333,CASH_IN,India,Tablet,1,1,1
T10025,C193,39643,13649,0,30743,70386,TRANSFER,Nigeria,ATM,0,1,0
T10026,C158,9445,2616,0,37773,47218,PAYMENT,USA,Laptop,0,1,0
T10027,C275,6558,15632,9074,47238,53796,CASH_OUT,USA,Tablet,1,0,0
T10028,C124,7353,7694,341,8515,15868,TRANSFER,India,Tablet,0,0,0
T10029,C373,4376,18627,14251,41713,46089,CASH_OUT,USA,ATM,1,1,0
T10030,C230,6167,24905,18738,24239,30406,PAYMENT,UK,Laptop,1,1,0
T10031,C137,35211,29986,0,5084,40295,CASH_IN,China,ATM,1,1,1
T10032,C441,39787,49057,9270,7005,46792,TRANSFER,USA,Mobile,0,0,0
T10033,C472,10023,36157,26134,49706,59729,TRANSFER,China,ATM,1,1,1
T10034,C325,46603,17018,0,7084,53687,CASH_IN,UK,ATM,0,0,0
T10035,C298,3142,6971,3829,21664,24806,TRANSFER,India,ATM,0,1,0
T10036,C36,47389,5788,0,6456,53845,PAYMENT,India,Tablet,0,0,0
T10037,C181,41734,18621,0,10962,52696,TRANSFER,India,Laptop,1,1,1
T10038,C91,14835,2242,0,11633,26468,CASH_IN,China,Laptop,0,1,0
T10039,C164,2145,21097,18952,19998,22143,CASH_IN,Russia,ATM,1,1,0
T10040,C10,31267,48970,17703,28247,59514,PAYMENT,Russia,Laptop,0,0,0
T10041,C470,42114,26274,0,1566,43680,CASH_IN,Russia,Laptop,1,1,1
T10042,C113,1783,17978,16195,22174,23957,TRANSFER,Russia,Tablet,0,0,0
T10043,C86,8998,47852,38854,3004,12002,PAYMENT,USA,Tablet,0,0,0
T10044,C141,31639,28069,0,13576,45215,CASH_IN,India,Tablet,0,1,0
T10045,C462,42707,18683,0,10112,52819,PAYMENT,India,Laptop,0,1,0
T10046,C213,39671,10856,0,16243,55914,PAYMENT,UK,Mobile,1,0,0
T10047,C255,35596,2289,0,24804,60400,CASH_OUT,USA,Mobile,0,0,0
T10048,C407,13262,7932,0,17843,31105,CASH_OUT,Nigeria,Mobile,0,0,0
T10049,C270,32242,25277,0,22563,54805,CASH_OUT,USA,Tablet,1,0,0
T10050,C376,32776,19964,0,20410,53186,TRANSFER,Nigeria,ATM,1,1,1
T10051,C483,8131,49266,41135,43261,51392,CASH_IN,Russia,ATM,0,1,0
T10052,C286,11884,33715,21831,32554,44438,CASH_OUT,Nigeria,Mobile,1,1,1
T10053,C55,31501,47389,15888,41237,72738,PAYMENT,India,Tablet,0,1,0
T10054,C272,20362,20405,43,16578,36940,CASH_IN,USA,Tablet,0,0,0
T10055,C400,33766,34590,824,30091,63857,CASH_OUT,India,Laptop,0,1,0
T10056,C443,14235,40546,26311,18986,33221,TRANSFER,India,Tablet,1,0,0
T10057,C170,40885,25311,0,8316,49201,CASH_OUT,India,Tablet,0,1,0
T10058,C432,20291,46908,26617,20824,41115,TRANSFER,Russia,Mobile,0,0,0
T10059,C444,21931,24284,2353,24609,46540,TRANSFER,Russia,ATM,1,1,1
T10060,C124,38083,28913,0,5085,43168,CASH_IN,Nigeria,Tablet,1,0,0
T10061,C431,24750,40405,15655,5032,29782,TRANSFER,USA,Mobile,0,0,0
T10062,C97,18423,20851,2428,23943,42366,CASH_OUT,UK,Mobile,1,1,1
T10063,C57,44660,10801,0,35515,80175,CASH_OUT,USA,Mobile,1,0,0
T10064,C494,18642,33196,14554,41798,60440,TRANSFER,UK,Laptop,0,0,0
T10065,C181,30123,46623,16500,17721,47844,PAYMENT,India,Tablet,1,0,0
T10066,C491,44348,23163,0,40398,84746,TRANSFER,Nigeria,ATM,1,1,1
T10067,C11,13620,18202,4582,19924,33544,CASH_IN,USA,Tablet,0,0,0
T10068,C122,48815,44795,0,18639,67454,TRANSFER,China,Mobile,0,0,0
T10069,C479,7773,29570,21797,2136,9909,CASH_IN,China,ATM,1,0,0
T10070,C248,732,37584,36852,39339,40071,TRANSFER,India,Laptop,1,0,0
T10071,C34,31403,6959,0,12215,43618,CASH_IN,India,Laptop,0,0,0
T10072,C411,32458,8329,0,10900,43358,TRANSFER,India,Mobile,1,1,1
T10073,C245,10957,46190,35233,7622,18579,CASH_OUT,Nigeria,Laptop,0,1,0
T10074,C156,41697,14179,0,45557,87254,TRANSFER,USA,Mobile,1,0,0
T10075,C223,40011,32894,0,19875,59886,CASH_OUT,India,Laptop,0,1,0
T10076,C352,30305,44265,13960,23038,53343,TRANSFER,USA,Mobile,1,0,0
T10077,C56,23289,3471,0,6394,29683,PAYMENT,UK,Tablet,0,1,0
T10078,C452,8290,19039,10749,37541,45831,CASH_IN,India,Tablet,0,1,0
T10079,C477,42162,45994,3832,24510,66672,TRANSFER,India,Laptop,0,1,0
T10080,C277,35333,41418,6085,48635,83968,PAYMENT,Nigeria,ATM,1,1,1
T10081,C322,38117,11858,0,32421,70538,CASH_IN,USA,Mobile,1,1,1
T10082,C472,1676,1489,0,26590,28266,CASH_OUT,Russia,Mobile,1,0,0
T10083,C56,46045,12994,0,26493,72538,CASH_IN,Nigeria,Tablet,1,0,0
T10084,C454,21506,46036,24530,41175,62681,TRANSFER,Nigeria,Tablet,1,0,0
T10085,C222,47491,33681,0,5232,52723,CASH_OUT,Russia,Tablet,1,1,1
T10086,C71,6204,20771,14567,10307,16511,PAYMENT,China,Tablet,0,1,0
T10087,C273,39711,7217,0,12269,51980,PAYMENT,India,Tablet,1,0,0
T10088,C295,49690,16960,0,29588,79278,CASH_OUT,Russia,Laptop,1,1,1
T10089,C424,2433,44654,42221,6875,9308,CASH_IN,China,Laptop,1,1,0
T10090,C105,48911,34656,0,31132,80043,PAYMENT,Russia,ATM,0,0,0
T10091,C279,16942,34754,17812,30816,47758,TRANSFER,USA,Tablet,1,0,0
T10092,C284,30503,11745,0,35106,65609,CASH_IN,UK,Laptop,1,0,0
T10093,C483,11894,34148,22254,20805,32699,TRANSFER,Nigeria,Mobile,0,0,0
T10094,C227,5040,25623,20583,45811,50851,PAYMENT,Nigeria,ATM,0,1,0
T10095,C139,9543,2562,0,48777,58320,CASH_IN,Nigeria,ATM,1,0,0
T10096,C307,39646,4704,0,10132,49778,CASH_OUT,China,Mobile,0,0,0
T10097,C360,23874,42999,19125,13926,37800,TRANSFER,India,Mobile,0,0,0
T10098,C417,34520,34727,207,3357,37877,TRANSFER,India,Mobile,0,0,0
T10099,C202,39246,3783,0,30578,69824,CASH_IN,China,Tablet,1,0,0
T10100,C163,11726,45802,34076,31776,43502,CASH_OUT,UK,ATM,1,1,1
T10101,C474,12593,32530,19937,14559,27152,CASH_IN,India,Mobile,1,0,0
T10102,C129,42406,10828,0,38569,80975,TRANSFER,UK,Tablet,0,1,0
T10103,C252,28951,10698,0,39363,68314,TRANSFER,Russia,Mobile,1,1,1
T10104,C183,6685,24001,17316,33641,40326,PAYMENT,UK,Mobile,1,1,0
T10105,C429,6660,12235,5575,11061,17721,TRANSFER,Nigeria,Tablet,1,0,0
T10106,C125,37534,10574,0,49702,87236,CASH_IN,USA,Tablet,0,1,0
T10107,C11,26345,25345,0,45835,72180,TRANSFER,Nigeria,Tablet,0,0,0
T10108,C315,28698,22194,0,21198,49896,CASH_OUT,Nigeria,Mobile,0,0,0
T10109,C118,28377,48443,20066,17640,46017,CASH_IN,Nigeria,Mobile,1,0,0
T10110,C74,8343,39863,31520,6860,15203,PAYMENT,Nigeria,Laptop,1,0,0
T10111,C92,858,20567,19709,29557,30415,CASH_IN,India,ATM,1,0,0
T10112,C73,5837,1439,0,28100,33937,CASH_OUT,China,Laptop,0,0,0
T10113,C239,36752,36979,227,40497,77249,CASH_OUT,India,ATM,0,1,0
T10114,C456,41730,46564,4834,37924,79654,CASH_OUT,UK,Tablet,1,1,1
T10115,C143,27001,43511,16510,3024,30025,CASH_IN,Nigeria,Laptop,0,0,0
T10116,C435,27376,24264,0,23605,50981,TRANSFER,China,ATM,0,1,0
T10117,C71,45927,31100,0,6705,52632,CASH_IN,China,Laptop,0,0,0
T10118,C456,21236,48899,27663,6777,28013,PAYMENT,China,Laptop,0,1,0
T10119,C233,8554,25466,16912,13776,22330,CASH_OUT,India,Tablet,0,0,0
T10120,C405,18063,42205,24142,26883,44946,PAYMENT,Nigeria,ATM,0,0,0
T10121,C270,20503,32576,12073,41349,61852,TRANSFER,Nigeria,ATM,1,1,1
T10122,C461,9794,11785,1991,22531,32325,CASH_IN,China,Laptop,0,1,0
T10123,C397,24534,31228,6694,23795,48329,CASH_OUT,Russia,Laptop,0,0,0
T10124,C188,18253,3637,0,8781,27034,TRANSFER,Russia,Tablet,1,1,1
T10125,C474,49387,23487,0,45031,94418,CASH_OUT,India,Mobile,0,1,0
T10126,C354,38599,36164,0,13461,52060,CASH_IN,UK,ATM,0,0,0
T10127,C352,31194,42603,11409,12812,44006,CASH_OUT,India,Laptop,1,1,1
T10128,C25,31652,18335,0,24874,56526,PAYMENT,Russia,ATM,1,0,0
T10129,C93,24392,32562,8170,27746,52138,CASH_OUT,Nigeria,ATM,0,0,0
T10130,C294,11748,29462,17714,6798,18546,CASH_IN,India,Mobile,1,0,0
T10131,C251,34070,40255,6185,40777,74847,TRANSFER,China,Laptop,1,1,1
T10132,C1,17416,48948,31532,1682,19098,TRANSFER,India,Mobile,1,1,1
T10133,C363,44338,41243,0,33990,78328,CASH_OUT,USA,ATM,0,0,0
T10134,C471,17721,47695,29974,8966,26687,CASH_OUT,India,Tablet,0,1,0
T10135,C197,24337,48215,23878,44625,68962,TRANSFER,Nigeria,Laptop,0,0,0
T10136,C6,31528,25603,0,23191,54719,PAYMENT,UK,Tablet,1,1,1
T10137,C333,36526,4902,0,19793,56319,TRANSFER,India,Tablet,1,0,0
T10138,C39,42595,32651,0,18782,61377,TRANSFER,Nigeria,Tablet,1,0,0
T10139,C493,42005,8797,0,1363,43368,CASH_IN,Nigeria,Laptop,0,0,0
T10140,C17,13645,42012,28367,28063,41708,CASH_OUT,Russia,Mobile,1,1,1
T10141,C78,28752,47980,19228,29105,57857,TRANSFER,Nigeria,ATM,0,1,0
T10142,C197,22341,18270,0,42642,64983,CASH_OUT,UK,Tablet,0,0,0
T10143,C99,5197,8062,2865,7103,12300,PAYMENT,USA,Laptop,1,1,0
T10144,C323,13045,12735,0,44406,57451,CASH_OUT,UK,Laptop,0,0,0
T10145,C181,30106,44667,14561,5686,35792,PAYMENT,Russia,ATM,0,1,0
T10146,C498,7006,44084,37078,43706,50712,PAYMENT,India,Mobile,1,1,0
T10147,C211,28317,9698,0,25896,54213,PAYMENT,UK,Mobile,0,0,0
T10148,C421,40393,24582,0,13266,53659,CASH_IN,USA,Mobile,1,0,0
T10149,C299,20245,1731,0,26852,47097,CASH_IN,China,Tablet,1,0,0
T10150,C434,35202,13510,0,37189,72391,TRANSFER,UK,Mobile,1,1,1
T10151,C66,40199,2297,0,13430,53629,PAYMENT,China,Laptop,0,0,0
T10152,C482,29217,38776,9559,38326,67543,PAYMENT,Nigeria,Mobile,0,1,0
T10153,C255,49803,24411,0,28545,78348,CASH_IN,India,Laptop,0,1,0
T10154,C147,11686,25154,13468,13749,25435,PAYMENT,Nigeria,Mobile,1,1,1
T10155,C117,34021,47585,13564,12849,46870,PAYMENT,China,ATM,1,1,1
T10156,C82,47573,6270,0,26294,73867,CASH_OUT,India,Mobile,1,0,0
T10157,C276,14487,33189,18702,15767,30254,CASH_IN,India,Mobile,0,0,0
T10158,C475,38547,26825,0,22268,60815,TRANSFER,Nigeria,Laptop,1,1,1
T10159,C309,27728,31016,3288,2493,30221,CASH_IN,Nigeria,ATM,0,1,0
T10160,C479,35310,27291,0,25496,60806,CASH_OUT,Nigeria,Tablet,1,0,0
T10161,C440,44762,1336,0,39011,83773,CASH_IN,India,ATM,0,1,0
T10162,C197,21184,6511,0,23423,44607,CASH_IN,UK,Tablet,1,0,0
T10163,C109,10946,45900,34954,48392,59338,PAYMENT,USA,Tablet,0,0,0
T10164,C493,463,49571,49108,38038,38501,CASH_OUT,Nigeria,Mobile,0,1,0
T10165,C307,20630,19133,0,1991,22621,PAYMENT,Russia,Laptop,0,1,0
T10166,C246,48283,3069,0,37330,85613,CASH_OUT,USA,ATM,0,1,0
T10167,C392,19685,16304,0,24332,44017,CASH_IN,China,ATM,1,0,0
T10168,C282,31789,27638,0,40390,72179,TRANSFER,USA,Tablet,0,1,0
T10169,C281,47411,2114,0,39491,86902,CASH_OUT,India,ATM,0,1,0
T10170,C415,45649,37555,0,26448,72097,CASH_OUT,USA,ATM,0,1,0
T10171,C131,15428,48120,32692,38906,54334,TRANSFER,Nigeria,Tablet,0,1,0
T10172,C67,15657,10365,0,37268,52925,PAYMENT,UK,Laptop,1,0,0
T10173,C344,28126,43958,15832,46982,75108,TRANSFER,Nigeria,ATM,0,1,0
T10174,C336,27641,20128,0,5805,33446,TRANSFER,USA,Mobile,1,0,0
T10175,C416,11688,35229,23541,4948,16636,TRANSFER,Nigeria,Laptop,1,1,1
T10176,C105,5281,28351,23070,6574,11855,CASH_OUT,USA,Laptop,0,1,0
T10177,C453,32807,16599,0,30546,63353,CASH_IN,Russia,Tablet,0,0,0
T10178,C308,34477,35756,1279,13607,48084,CASH_IN,Nigeria,Mobile,0,0,0
T10179,C281,29888,21593,0,35170,65058,TRANSFER,USA,Mobile,1,0,0
T10180,C332,28628,12925,0,35615,64243,PAYMENT,UK,ATM,1,0,0
T10181,C19,44858,40014,0,15537,60395,PAYMENT,USA,ATM,1,0,0
T10182,C163,37781,4165,0,37445,75226,PAYMENT,USA,Tablet,1,0,0
T10183,C458,27165,3589,0,41520,68685,TRANSFER,UK,ATM,0,1,0
T10184,C278,43111,21836,0,25628,68739,PAYMENT,USA,Laptop,0,0,0
T10185,C370,28651,4575,0,14357,43008,TRANSFER,Nigeria,Laptop,1,0,0
T10186,C152,3301,28314,25013,24704,28005,CASH_OUT,USA,Tablet,0,1,0
T10187,C198,33177,3174,0,1846,35023,CASH_IN,China,Mobile,0,0,0
T10188,C350,21608,8990,0,48067,69675,PAYMENT,Nigeria,Laptop,1,1,1
T10189,C499,1912,46704,44792,39483,41395,CASH_IN,Russia,Tablet,1,0,0
T10190,C460,17423,21690,4267,5690,23113,CASH_OUT,UK,ATM,0,1,0
T10191,C461,6758,19701,12943,14161,20919,CASH_IN,China,Laptop,1,0,0
T10192,C348,42483,47610,5127,12483,54966,CASH_IN,UK,Laptop,1,1,1
T10193,C69,30808,21892,0,6636,37444,CASH_OUT,Russia,Mobile,1,1,1
T10194,C66,7569,17537,9968,11616,19185,TRANSFER,China,Tablet,1,0,0
T10195,C284,48528,31345,0,45658,94186,PAYMENT,UK,Laptop,1,1,1
T10196,C493,25161,21614,0,41144,66305,TRANSFER,Russia,ATM,1,0,0
T10197,C194,1090,23427,22337,41290,42380,CASH_IN,China,Tablet,1,1,0
T10198,C62,29987,8219,0,28638,58625,CASH_OUT,China,ATM,0,1,0
T10199,C380,8191,33380,25189,30837,39028,CASH_IN,Russia,ATM,0,0,0
T10200,C242,24144,49073,24929,17760,41904,PAYMENT,China,Mobile,0,0,0
T10201,C59,7834,45346,37512,4105,11939,CASH_IN,Russia,ATM,1,0,0
T10202,C310,47975,30972,0,39247,87222,PAYMENT,India,Mobile,0,1,0
T10203,C4,16802,49612,32810,2617,19419,CASH_OUT,Russia,Laptop,1,1,1
T10204,C382,3906,15450,11544,44377,48283,TRANSFER,UK,ATM,1,0,0
T10205,C481,18206,22914,4708,44818,63024,TRANSFER,China,Laptop,0,0,0
T10206,C250,34619,36705,2086,38219,72838,PAYMENT,India,Mobile,0,0,0
T10207,C357,754,24476,23722,21230,21984,PAYMENT,UK,ATM,1,0,0
T10208,C178,20683,1575,0,2756,23439,PAYMENT,UK,Mobile,0,1,0
T10209,C357,4634,1093,0,33338,37972,PAYMENT,China,Mobile,1,1,0
T10210,C491,7674,25696,18022,31095,38769,PAYMENT,Nigeria,Mobile,1,1,0
T10211,C255,37177,38874,1697,48469,85646,CASH_OUT,India,Mobile,1,0,0
T10212,C47,20250,17929,0,48516,68766,TRANSFER,Russia,ATM,1,1,1
T10213,C457,44561,19903,0,49548,94109,PAYMENT,USA,Mobile,1,0,0
T10214,C324,9110,5945,0,17446,26556,TRANSFER,UK,Tablet,0,0,0
T10215,C365,10677,23876,13199,2065,12742,CASH_OUT,USA,Mobile,1,0,0
T10216,C360,31192,33123,1931,17124,48316,CASH_IN,India,Laptop,1,1,1
T10217,C481,24511,11954,0,39529,64040,CASH_OUT,Russia,ATM,1,1,1
T10218,C160,11503,47584,36081,30260,41763,PAYMENT,UK,Tablet,1,0,0
T10219,C356,37566,35349,0,17784,55350,TRANSFER,Russia,Tablet,0,0,0
T10220,C457,415,47490,47075,2919,3334,CASH_OUT,Russia,ATM,0,1,0
T10221,C463,49821,19444,0,35489,85310,CASH_OUT,Nigeria,Tablet,0,1,0
T10222,C481,5590,2955,0,18680,24270,CASH_IN,China,Laptop,1,1,0
T10223,C208,5899,49919,44020,39095,44994,CASH_OUT,Russia,Tablet,0,0,0
T10224,C288,30045,26663,0,5117,35162,CASH_OUT,Russia,Mobile,1,0,0
T10225,C111,27645,34120,6475,7847,35492,PAYMENT,UK,Laptop,0,0,0
T10226,C76,10548,1470,0,44228,54776,PAYMENT,China,Tablet,1,1,1
T10227,C109,11687,8564,0,8292,19979,CASH_OUT,Nigeria,Tablet,0,1,0
T10228,C245,8369,29470,21101,28634,37003,CASH_OUT,Russia,Tablet,0,0,0
T10229,C390,21448,5105,0,1031,22479,TRANSFER,Russia,Laptop,1,0,0
T10230,C179,9553,45930,36377,27679,37232,CASH_IN,India,Tablet,1,1,0
T10231,C174,28931,33759,4828,3030,31961,CASH_IN,China,Laptop,0,1,0
T10232,C76,38759,35127,0,45126,83885,CASH_IN,Russia,ATM,1,1,1
T10233,C212,19526,47826,28300,24554,44080,PAYMENT,UK,Mobile,0,0,0
T10234,C252,9524,43922,34398,20267,29791,CASH_OUT,USA,Laptop,0,1,0
T10235,C362,17489,8034,0,45397,62886,CASH_IN,Nigeria,ATM,0,0,0
T10236,C136,23397,16984,0,4609,28006,CASH_IN,UK,Tablet,1,1,1
T10237,C260,31825,45063,13238,41575,73400,PAYMENT,Nigeria,Laptop,0,0,0
T10238,C391,29424,34070,4646,2428,31852,CASH_IN,China,Tablet,1,0,0
T10239,C179,26523,12843,0,18635,45158,TRANSFER,India,ATM,1,1,1
T10240,C206,25823,26196,373,34462,60285,PAYMENT,Nigeria,Mobile,0,1,0
T10241,C487,18021,17595,0,8510,26531,CASH_IN,UK,Mobile,0,0,0
T10242,C355,3227,49073,45846,23097,26324,PAYMENT,Russia,Mobile,1,1,0
T10243,C389,24480,45715,21235,4870,29350,CASH_OUT,Russia,Mobile,0,0,0
T10244,C188,41526,41265,0,9007,50533,CASH_OUT,India,Tablet,1,0,0
T10245,C57,17747,48994,31247,46598,64345,TRANSFER,Russia,Mobile,1,0,0
T10246,C48,25766,5201,0,48942,74708,CASH_IN,USA,Laptop,1,0,0
T10247,C301,6956,41222,34266,32979,39935,CASH_OUT,Russia,Tablet,1,0,0
T10248,C428,40105,45967,5862,3074,43179,CASH_OUT,UK,Tablet,0,0,0
T10249,C401,45326,2812,0,30666,75992,TRANSFER,USA,ATM,0,0,0
T10250,C460,17735,10191,0,34231,51966,CASH_IN,Nigeria,ATM,0,0,0
T10251,C381,34186,18297,0,44894,79080,TRANSFER,Nigeria,ATM,1,0,0
T10252,C273,45838,1097,0,4316,50154,TRANSFER,USA,Laptop,1,1,1
T10253,C433,17786,42900,25114,37808,55594,TRANSFER,China,ATM,0,0,0
T10254,C300,47449,34622,0,30150,77599,PAYMENT,Russia,Mobile,1,0,0
T10255,C342,2592,46735,44143,30908,33500,PAYMENT,India,ATM,1,1,0
T10256,C446,37649,48841,11192,9923,47572,TRANSFER,Russia,Laptop,0,0,0
T10257,C281,18951,36417,17466,14101,33052,TRANSFER,China,ATM,0,0,0
T10258,C113,15365,21732,6367,30023,45388,CASH_OUT,Nigeria,Mobile,1,0,0
T10259,C378,14092,26801,12709,1974,16066,CASH_OUT,Russia,Laptop,0,1,0
T10260,C100,10566,26863,16297,17837,28403,CASH_OUT,Russia,Laptop,1,1,1
